policy_id,title,organization,fetch_status,source_kind,decision,decision_reasons,comparison_reasons,old_amount_manwon,old_amount_type,old_roi_apply_method,candidate_count,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,new_support_ratio,detail_text_length,attachment_text_length,fetch_error,url
PBLN_000000000117688,[인천] 서구(검단지역) 2026년 제품인증획득 지원사업 신청 공고,인천광역시,fetched,url,needs_review,large_amount_delta,"type_changed:support_amount->non_cash | roi_method_changed:subtract->recommend_only | amount_delta_20_percent:old=500,new=400",500.0,support_amount,subtract,7,400.0,non_cash,recommend_only,,2110,10196,지원대상분야_인증리스트.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EC%A7%80%EC%9B%90%EB%8C%80%EC%83%81%EB%B6%84%EC%95%BC_%EC%9D%B8%EC%A6%9D%EB%A6%AC%EC%8A%A4%ED%8A%B8.pdf / 202601211033430102.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601211033430102.pdf / (검단지역)_2026년_제품인증획득_지원사업_신청_안내문.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EA%B2%80%EB%8B%A8%EC%A7%80%EC%97%AD)_2026%EB%85%84_%EC%A0%9C%ED%92%88%EC%9D%B8%EC%A6%9D%ED%9A%8D%EB%93%9D_%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85_%EC%8B%A0%EC%B2%AD_%EC%95%88%EB%82%B4%EB%AC%B8.hwp / (검단지역)_신청서류(지원신청서.사업계획서.개인정보이용및제공동의서).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EA%B2%80%EB%8B%A8%EC%A7%80%EC%97%AD)_%EC%8B%A0%EC%B2%AD%EC%84%9C%EB%A5%98(%EC%A7%80%EC%9B%90%EC%8B%A0%EC%B2%AD%EC%84%9C.%EC%82%AC%EC%97%85%EA%B3%84%ED%9A%8D%EC%84%9C.%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EC%9D%B4%EC%9A%A9%EB%B0%8F%EC%A0%9C%EA%B3%B5%EB%8F%99%EC%9D%98%EC%84%9C).hwp / 202601211033380336.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601211033380336.hwp / 202601211033420940.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601211033420940.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117688
PBLN_000000000117774,[서울] 가죽ㆍ패션산업 소공인 장비 임대지원사업 공고,서울특별시,fetched,url,needs_review,candidate_missing,,,unknown,recommend_only,0,,,,,1680,3899,[강동가죽제조지원센터] 가죽·패션산업 소공인 장비지원 사업 공고.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B0%95%EB%8F%99%EA%B0%80%EC%A3%BD%EC%A0%9C%EC%A1%B0%EC%A7%80%EC%9B%90%EC%84%BC%ED%84%B0%5D%20%EA%B0%80%EC%A3%BD%C2%B7%ED%8C%A8%EC%85%98%EC%82%B0%EC%97%85%20%EC%86%8C%EA%B3%B5%EC%9D%B8%20%EC%9E%A5%EB%B9%84%EC%A7%80%EC%9B%90%20%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0.hwp / [강동가죽제조지원센터] 가죽·패션산업 소공인 장비지원 사업 신청서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B0%95%EB%8F%99%EA%B0%80%EC%A3%BD%EC%A0%9C%EC%A1%B0%EC%A7%80%EC%9B%90%EC%84%BC%ED%84%B0%5D%20%EA%B0%80%EC%A3%BD%C2%B7%ED%8C%A8%EC%85%98%EC%82%B0%EC%97%85%20%EC%86%8C%EA%B3%B5%EC%9D%B8%20%EC%9E%A5%EB%B9%84%EC%A7%80%EC%9B%90%20%EC%82%AC%EC%97%85%20%EC%8B%A0%EC%B2%AD%EC%84%9C.hwp / 202601230942230736.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601230942230736.hwp / 202601230942280177.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601230942280177.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117774
PBLN_000000000117781,[경북] 국방기술 민간이전 사업 참여기업 모집 공고(경북ㆍ구미 방산혁신클러스터),경상북도,fetched,url,safe,clear_selected_candidate,,4000.0,support_amount,subtract,4,4000.0,support_amount,subtract,,2226,7831,(붙임1) 국방기술 민간이전 사업 참여기업 모집 공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B6%99%EC%9E%841)%20%EA%B5%AD%EB%B0%A9%EA%B8%B0%EC%88%A0%20%EB%AF%BC%EA%B0%84%EC%9D%B4%EC%A0%84%20%EC%82%AC%EC%97%85%20%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0.pdf / 202601230954250646.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601230954250646.pdf / (붙임2) 신청서식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(%EB%B6%99%EC%9E%842)%20%EC%8B%A0%EC%B2%AD%EC%84%9C%EC%8B%9D.hwp / 202601230959330693.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601230959330693.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117781
PBLN_000000000117794,[경북] 2026년 중소기업 정부기술개발공모사업 선정지원 참여기업 모집 공고,경상북도,fetched,url,needs_review,selected_candidate_missing,old_amount_without_new_selected_amount,150.0,support_amount,subtract,12,,,,,2302,7628,[공고문] 2026년 경북 중소기업 정부기술개발 공모사업 선정 지원사업_1.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0%EB%AC%B8%5D%202026%EB%85%84%20%EA%B2%BD%EB%B6%81%20%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%20%EC%A0%95%EB%B6%80%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C%20%EA%B3%B5%EB%AA%A8%EC%82%AC%EC%97%85%20%EC%84%A0%EC%A0%95%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85_1.hwp / [신청서] 2026년 경북 중소기업 정부기술개발 공모사업 선정 지원사업_1.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%8B%A0%EC%B2%AD%EC%84%9C%5D%202026%EB%85%84%20%EA%B2%BD%EB%B6%81%20%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85%20%EC%A0%95%EB%B6%80%EA%B8%B0%EC%88%A0%EA%B0%9C%EB%B0%9C%20%EA%B3%B5%EB%AA%A8%EC%82%AC%EC%97%85%20%EC%84%A0%EC%A0%95%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85_1.hwp / 202601231348140443.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601231348140443.hwp / 202601231348340247.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601231348340247.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117794
PBLN_000000000117839,2026년 고령친화식품 사용성평가 참여기업 모집 공고,식품의약품안전처,fetched,url,needs_review,selected_candidate_missing,old_amount_without_new_selected_amount,176.0,support_ratio,ratio_cap,1,,,,1.0,1742,4994,(260119) 2026년 고령친화식품 사용성평가 참여기업 모집공고.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/(260119)%202026%EB%85%84%20%EA%B3%A0%EB%A0%B9%EC%B9%9C%ED%99%94%EC%8B%9D%ED%92%88%20%EC%82%AC%EC%9A%A9%EC%84%B1%ED%8F%89%EA%B0%80%20%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0.hwp / 202601261456490031.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601261456490031.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117839
PBLN_000000000117942,[경남] 창원시 2026년 지식재산진흥 지원사업 기업 모집 공고,경상남도,fetched,url,needs_review,subtract_without_limit_context,type_changed:unknown->subsidy | roi_method_changed:recommend_only->subtract | new_amount_found_from_source,,unknown,recommend_only,5,3000.0,subsidy,subtract,0.8,2207,6239,2026년 지식재산진흥 지원사업 기업 모집 공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EC%A7%80%EC%8B%9D%EC%9E%AC%EC%82%B0%EC%A7%84%ED%9D%A5%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0.pdf / 202601281346300281.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601281346300281.pdf / [붙임1]+지원사업+신청서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%841%5D+%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85+%EC%8B%A0%EC%B2%AD%EC%84%9C.hwp / 202601281346380974.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601281346380974.hwp / 202601281346390144.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601281346390144.hwp / [붙임2]+선정평가표.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%842%5D+%EC%84%A0%EC%A0%95%ED%8F%89%EA%B0%80%ED%91%9C.hwp / [붙임2]+선정평가표.hwp: HWP extraction quality_failed,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117942
PBLN_000000000117992,2026년 나눔장비 이전지원사업 모집 공고,과학기술정보통신부,fetched,url,needs_review,large_amount_delta,"amount_delta_20_percent:old=6000,new=3000",6000.0,support_amount,subtract,11,3000.0,support_amount,subtract,0.2,2105,8596,2026년 나눔장비 이전지원사업 공고문.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EB%82%98%EB%88%94%EC%9E%A5%EB%B9%84%20%EC%9D%B4%EC%A0%84%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.hwp / 202601291405150152.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601291405150152.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117992
PBLN_000000000118003,[경기] 용인시 2026년 다통해 서포터즈(시민 통번역 서포터즈) 지원사업 공고,경기도,fetched,url,safe,clear_selected_candidate,,50.0,support_amount,subtract,8,50.0,support_amount,subtract,,1732,8173,202601291320480880.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601291320480880.pdf / 2026년 통번역 수당 지급 기준.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%ED%86%B5%EB%B2%88%EC%97%AD%20%EC%88%98%EB%8B%B9%20%EC%A7%80%EA%B8%89%20%EA%B8%B0%EC%A4%80.pdf / 2026 통번역 서포터즈 명단(게시용)_260123.xlsx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%20%ED%86%B5%EB%B2%88%EC%97%AD%20%EC%84%9C%ED%8F%AC%ED%84%B0%EC%A6%88%20%EB%AA%85%EB%8B%A8(%EA%B2%8C%EC%8B%9C%EC%9A%A9)_260123.xlsx / 202601291320480763.xlsx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601291320480763.xlsx / 202601291320480472.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601291320480472.hwp / 202601291320480616.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601291320480616.hwp / [서식1]용인 통번역 서포터즈 배정 신청서 및 서약서.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%84%9C%EC%8B%9D1%5D%EC%9A%A9%EC%9D%B8%20%ED%86%B5%EB%B2%88%EC%97%AD%20%EC%84%9C%ED%8F%AC%ED%84%B0%EC%A6%88%20%EB%B0%B0%EC%A0%95%20%EC%8B%A0%EC%B2%AD%EC%84%9C%20%EB%B0%8F%20%EC%84%9C%EC%95%BD%EC%84%9C.hwp / [서식2]번역 요청자료 의뢰 서식.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%84%9C%EC%8B%9D2%5D%EB%B2%88%EC%97%AD%20%EC%9A%94%EC%B2%AD%EC%9E%90%EB%A3%8C%20%EC%9D%98%EB%A2%B0%20%EC%84%9C%EC%8B%9D.hwp / [서식2]번역 요청자료 의뢰 서식.hwp: HWP extraction quality_failed,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118003
PBLN_000000000118006,2026년 스마트공장 수준확인 사업 공고,중소벤처기업부,fetched,url,needs_review,selected_candidate_missing,old_amount_without_new_selected_amount,200000.0,support_amount,subtract,2,,,,1.0,2329,2120,2026년도_스마트공장_수준확인_사업_공고.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%EB%8F%84_%EC%8A%A4%EB%A7%88%ED%8A%B8%EA%B3%B5%EC%9E%A5_%EC%88%98%EC%A4%80%ED%99%95%EC%9D%B8_%EC%82%AC%EC%97%85_%EA%B3%B5%EA%B3%A0.pdf / 202601291342290293.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601291342290293.pdf,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118006
PBLN_000000000118027,2026년 KOLAS 공인 제품인증 서비스 바우처 지원사업 참가 희망기업 모집 공고,부산광역시,fetched,url,needs_review,large_amount_delta,"type_changed:voucher->non_cash | roi_method_changed:subtract->recommend_only | amount_delta_20_percent:old=80,new=500000",80.0,voucher,subtract,8,500000.0,non_cash,recommend_only,0.008,2355,9306,2026년+KOLAS+공인+제품인증+서비스+바우처+지원사업+참가+희망기업+모집+공고문.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84+KOLAS+%EA%B3%B5%EC%9D%B8+%EC%A0%9C%ED%92%88%EC%9D%B8%EC%A6%9D+%EC%84%9C%EB%B9%84%EC%8A%A4+%EB%B0%94%EC%9A%B0%EC%B2%98+%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85+%EC%B0%B8%EA%B0%80+%ED%9D%AC%EB%A7%9D%EA%B8%B0%EC%97%85+%EB%AA%A8%EC%A7%91+%EA%B3%B5%EA%B3%A0%EB%AC%B8.hwp / 202601301112430765.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601301112430765.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118027
PBLN_000000000118037,2026년 기업인력애로센터 활용 취업지원 사업 구인기업 및 구직자 모집 공고,중소벤처기업부,fetched,url,needs_review,candidate_missing,,,unknown,recommend_only,0,,,,,2288,4120,2026년 기업인력애로센터 활용 취업 지원 사업 구인기업 및 구직자 모집 공고_수정.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EA%B8%B0%EC%97%85%EC%9D%B8%EB%A0%A5%EC%95%A0%EB%A1%9C%EC%84%BC%ED%84%B0%20%ED%99%9C%EC%9A%A9%20%EC%B7%A8%EC%97%85%20%EC%A7%80%EC%9B%90%20%EC%82%AC%EC%97%85%20%EA%B5%AC%EC%9D%B8%EA%B8%B0%EC%97%85%20%EB%B0%8F%20%EA%B5%AC%EC%A7%81%EC%9E%90%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0_%EC%88%98%EC%A0%95.pdf / 202601301426040477.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601301426040477.pdf,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118037
PBLN_000000000118047,[충북] 청주시 2026년 도시근로자 지원사업 참여기업 모집 공고,충청북도,fetched,url,needs_review,selected_candidate_missing,old_amount_without_new_selected_amount,20.0,support_amount,subtract,2,,,,0.4,2364,6966,2026년 충북형 도시근로자 지원사업 모집 공고문 및 신청서(참여기업ㆍ최종).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84%20%EC%B6%A9%EB%B6%81%ED%98%95%20%EB%8F%84%EC%8B%9C%EA%B7%BC%EB%A1%9C%EC%9E%90%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0%EB%AC%B8%20%EB%B0%8F%20%EC%8B%A0%EC%B2%AD%EC%84%9C(%EC%B0%B8%EC%97%AC%EA%B8%B0%EC%97%85%E3%86%8D%EC%B5%9C%EC%A2%85).hwp / 202601301350230456.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601301350230456.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118047
PBLN_000000000118049,2026년 중소벤처기업부 외국전문인력(E-7-1) 고용추천 공고,중소벤처기업부,fetched,url,needs_review,selected_candidate_missing,old_amount_without_new_selected_amount,2897.0,support_amount,subtract,1,,,,,2303,12063,26년도__외국전문인력_E-7-1_고용추천_모집공고(발령번호).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/26%EB%85%84%EB%8F%84__%EC%99%B8%EA%B5%AD%EC%A0%84%EB%AC%B8%EC%9D%B8%EB%A0%A5_E-7-1_%EA%B3%A0%EC%9A%A9%EC%B6%94%EC%B2%9C_%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0(%EB%B0%9C%EB%A0%B9%EB%B2%88%ED%98%B8).hwp / 202601301344100233.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202601301344100233.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118049
PBLN_000000000118122,[울산] 2026년 이전ㆍ창업기업(기술강소기업) 특별보조금 지원사업 공고,울산광역시,fetched,url,safe,clear_selected_candidate,,20000.0,subsidy,subtract,10,20000.0,subsidy,subtract,0.15,2247,12035,공고-154.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%EA%B3%B5%EA%B3%A0-154.hwpx / 202602031008350696.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602031008350696.hwpx,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118122
PBLN_000000000118133,[경북] 2026년 화장품산업 경쟁력 강화사업(성분 분석ㆍ검증 시험인증) 모집공고,경상북도,fetched,url,safe,clear_selected_candidate,type_changed:support_amount->non_cash | roi_method_changed:subtract->recommend_only,80.0,support_amount,subtract,3,80.0,non_cash,recommend_only,,2133,2539,[공고문] 2026년 화장품산업 경쟁력 강화사업(성분 분석 검증 시험인증) 모집공고.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0%EB%AC%B8%5D%202026%EB%85%84%20%ED%99%94%EC%9E%A5%ED%92%88%EC%82%B0%EC%97%85%20%EA%B2%BD%EC%9F%81%EB%A0%A5%20%EA%B0%95%ED%99%94%EC%82%AC%EC%97%85(%EC%84%B1%EB%B6%84%20%EB%B6%84%EC%84%9D%20%EA%B2%80%EC%A6%9D%20%EC%8B%9C%ED%97%98%EC%9D%B8%EC%A6%9D)%20%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0.hwp / 202602031117190271.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602031117190271.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118133
PBLN_000000000118204,2026년 여성기업 육성사업 공고,중소벤처기업부,fetched,url,needs_review,selected_candidate_missing,old_amount_without_new_selected_amount,300000.0,support_amount,subtract,6,,,,1.0,2314,10594,★26년_여성기업육성사업_통합공고.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%E2%98%8526%EB%85%84_%EC%97%AC%EC%84%B1%EA%B8%B0%EC%97%85%EC%9C%A1%EC%84%B1%EC%82%AC%EC%97%85_%ED%86%B5%ED%95%A9%EA%B3%B5%EA%B3%A0.hwpx / 202602041304080458.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602041304080458.hwpx,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118204
PBLN_000000000118209,2026년 중소기업 연구인력지원사업 공고,중소벤처기업부,fetched,url,needs_review,large_amount_delta,"amount_delta_20_percent:old=3800,new=5000",3800.0,subsidy,subtract,13,5000.0,subsidy,subtract,0.5,2281,12052,2026년_중소기업_연구인력지원사업_공고.hwpx: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/2026%EB%85%84_%EC%A4%91%EC%86%8C%EA%B8%B0%EC%97%85_%EC%97%B0%EA%B5%AC%EC%9D%B8%EB%A0%A5%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85_%EA%B3%B5%EA%B3%A0.hwpx / 202602041327480823.hwpx: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602041327480823.hwpx,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118209
PBLN_000000000118213,[경기] 2026년 가구디자인창작공간운영사업 경기가구창작스튜디오 공동장비 활용 지원 참여기업 모집 공고,경기도,fetched,url,needs_review,candidate_missing,,,support_ratio,ratio_cap,0,,,,,2118,4131,★2026년_경기가구창작스튜디오_공동장비_활용_지원_모집_공고문_및_신청_관련_서류.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%E2%98%852026%EB%85%84_%EA%B2%BD%EA%B8%B0%EA%B0%80%EA%B5%AC%EC%B0%BD%EC%9E%91%EC%8A%A4%ED%8A%9C%EB%94%94%EC%98%A4_%EA%B3%B5%EB%8F%99%EC%9E%A5%EB%B9%84_%ED%99%9C%EC%9A%A9_%EC%A7%80%EC%9B%90_%EB%AA%A8%EC%A7%91_%EA%B3%B5%EA%B3%A0%EB%AC%B8_%EB%B0%8F_%EC%8B%A0%EC%B2%AD_%EA%B4%80%EB%A0%A8_%EC%84%9C%EB%A5%98.hwp / 202602041408550677.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602041408550677.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118213
PBLN_000000000118224,2026년 미래 치과이식형 디지털의료제품 개발 기반구축 사업 기술서비스 지원사업 통합 공고,산업통상부,fetched,url,needs_review,selected_candidate_missing,old_amount_without_new_selected_amount,500.0,support_ratio,ratio_cap,1,,,,0.25,2446,12058,1. 산업혁신기반구축 사업 기술서비스 지원 통합 공고문.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/1.%20%EC%82%B0%EC%97%85%ED%98%81%EC%8B%A0%EA%B8%B0%EB%B0%98%EA%B5%AC%EC%B6%95%20%EC%82%AC%EC%97%85%20%EA%B8%B0%EC%88%A0%EC%84%9C%EB%B9%84%EC%8A%A4%20%EC%A7%80%EC%9B%90%20%ED%86%B5%ED%95%A9%20%EA%B3%B5%EA%B3%A0%EB%AC%B8.pdf / 202602050947300842.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602050947300842.pdf,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118224
PBLN_000000000118245,[경북] 2026년 중소벤처기업 지식재산권 및 해외인증 지원사업 참가기업 모집 공고,경상북도,fetched,url,needs_review,large_amount_delta,"type_changed:support_amount->non_cash | roi_method_changed:subtract->recommend_only | amount_delta_20_percent:old=500,new=600",500.0,support_amount,subtract,4,600.0,non_cash,recommend_only,0.8,2161,13832,202602051127090551.pdf: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602051127090551.pdf / [붙임]해외규격인증대상.pdf: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EB%B6%99%EC%9E%84%5D%ED%95%B4%EC%99%B8%EA%B7%9C%EA%B2%A9%EC%9D%B8%EC%A6%9D%EB%8C%80%EC%83%81.pdf / [서식] 중소벤처기업 지식재산권 및 해외인증 지원사업 참가기업 모집 공고.hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EC%84%9C%EC%8B%9D%5D%20%EC%A4%91%EC%86%8C%EB%B2%A4%EC%B2%98%EA%B8%B0%EC%97%85%20%EC%A7%80%EC%8B%9D%EC%9E%AC%EC%82%B0%EA%B6%8C%20%EB%B0%8F%20%ED%95%B4%EC%99%B8%EC%9D%B8%EC%A6%9D%20%EC%A7%80%EC%9B%90%EC%82%AC%EC%97%85%20%EC%B0%B8%EA%B0%80%EA%B8%B0%EC%97%85%20%EB%AA%A8%EC%A7%91%20%EA%B3%B5%EA%B3%A0.hwp / 202602051127090432.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602051127090432.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118245
PBLN_000000000118318,2026년 소스개발 및 생산지원 사업 공고,농림축산식품부,fetched,url,needs_review,selected_candidate_missing,old_amount_without_new_selected_amount,3000.0,support_amount,subtract,6,,,,,1810,7562,[공고 제2026-16호] 2026년 소스개발 및 생산지원 사업 공고_(260204).hwp: 400 Client Error: Bad Request for url: https://www.bizinfo.go.kr/sii/siia/%5B%EA%B3%B5%EA%B3%A0%20%EC%A0%9C2026-16%ED%98%B8%5D%202026%EB%85%84%20%EC%86%8C%EC%8A%A4%EA%B0%9C%EB%B0%9C%20%EB%B0%8F%20%EC%83%9D%EC%82%B0%EC%A7%80%EC%9B%90%20%EC%82%AC%EC%97%85%20%EA%B3%B5%EA%B3%A0_(260204).hwp / 202602091044460973.hwp: 404 Client Error: Not Found for url: https://www.bizinfo.go.kr/sii/siia/202602091044460973.hwp,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118318
